IDENT_PSN,FAMNO_PSN,IUNO_PSN,PERSON_NUMBER,PERS_WT
22190530,1,02,01,01850000
22193598,1,01,01,02818888
22198976,1,01,01,06150416
22202761,1,01,01,05636530
22202761,1,02,01,04613015
22216480,1,01,01,05162716
22216480,1,01,02,04294392
22216480,1,02,01,04134809
22218579,1,01,01,04581257
22218579,1,01,02,04382875
22222241,1,01,01,04858024
22222241,1,01,02,04816687
22238648,1,01,01,02593000
22239778,1,01,01,03420337
22239778,1,01,02,03319047
22246782,1,01,01,02943109
22246782,1,01,02,03215857
22248526,1,01,01,02593750
22253999,1,01,01,03130645
22253999,1,01,02,02419534
22271399,1,01,01,01041290
22271399,1,01,02,01373947
22279524,1,01,01,04581257
22279524,1,01,02,04808657
22281640,1,01,01,05981956
22281640,1,01,02,06167428
22284904,1,01,01,02143037
22284904,1,02,01,02213648
22293616,1,01,01,04647927
22293616,1,01,02,04262429
22303125,1,01,01,04343740
22303125,1,01,02,04246231
22319081,1,01,01,02366862
22319081,1,01,02,02135517
22321507,1,01,01,04576179
22321507,1,01,03,05332608
22322152,1,01,01,03082105
22322152,1,01,02,02289375
22322152,1,02,01,02288888
22324723,1,01,01,05634843
22324723,1,01,02,04440975
22343579,1,01,01,04382875
22343579,2,01,01,05562748
22353255,1,01,01,03199398
22353255,1,01,02,03728220
22353506,1,01,01,01530615
22353506,1,01,02,02087272
22361740,1,01,01,04871396
22361740,2,01,01,04507740
22372761,1,01,01,01340689
22374360,1,01,01,04581257
22374360,1,01,02,04808657
22406582,1,01,01,04946889
22406582,1,01,02,04294392
22406582,1,02,01,04937037
22406582,1,03,01,05660000
22414095,1,01,01,04437675
22414095,1,01,02,04294392
22414095,1,01,03,04391454
22420352,1,01,01,02292333
22420352,1,01,02,02296625
22423997,1,01,01,02112900
22423997,1,01,02,01850000
22428468,1,01,01,05149381
22428468,1,01,02,04951100
22428468,1,01,03,05625357
22428468,1,02,01,07186400
22439973,1,01,01,04143684
22439973,1,01,02,05331707
22444546,1,01,01,02081568
22444546,1,01,02,02146181
22445685,1,01,01,02143037
22445685,1,02,01,02300000
22453918,1,01,01,02401250
22453918,1,01,02,02077073
22453918,1,01,03,02287142
22465357,1,01,01,04946889
22465357,1,01,02,04821811
22465357,1,01,03,04655961
22465357,1,01,04,04391454
22490256,1,01,01,02129090
22490256,1,01,02,01850000
22490256,1,02,01,02143037
22500765,1,01,01,04014166
22500765,1,01,02,04612857
22507580,1,01,01,01991494
22511630,1,01,01,05117115
22511630,2,01,01,04775270
22518740,1,01,01,11100000
22531621,1,01,01,04661086
22539111,1,01,01,05157187
22539111,1,01,02,04571681
22540785,1,01,01,04393174
22540785,1,01,02,04244698
22542714,1,01,01,04507740
22542714,1,01,02,04909100
22552679,1,01,01,01530615
22552679,1,01,02,01670769
22557686,1,01,01,02300000
22557686,1,01,02,02350086
22560121,1,01,01,02340350
22560121,1,01,02,02350086
22560121,1,01,03,02584516
22567496,1,01,01,04393174
22567496,1,01,02,04210559
22567496,1,01,03,04552549
22567496,1,02,01,04513730
22569750,1,01,01,02421333
22569750,1,01,02,02135517
22570583,1,01,01,01600769
22570583,2,01,01,01530615
22575548,1,01,01,04684642
22607843,1,01,01,01984271
22607843,2,01,01,02062209
22613730,1,01,01,02081568
22613730,1,02,01,01552727
22625070,1,01,01,04134809
22625070,1,01,02,04872377
22625767,1,01,01,05512420
22625767,1,01,02,05305515
22625767,1,01,03,04391454
22626427,1,01,01,02350086
22627226,1,01,01,02112900
22627226,1,01,02,02113981
22632451,1,01,01,02507258
22632451,1,01,02,02548571
22639849,1,01,01,02121176
22643769,1,01,01,04471855
22643769,1,01,02,03812660
22649886,1,01,01,03973030
22649886,1,01,02,03533066
22655887,1,01,01,04775270
22655887,1,01,02,04821811
22655887,1,02,01,04347368
22666763,1,01,01,02035683
22670416,1,01,01,01202051
22670416,1,01,02,01280212
22670416,1,01,03,01366363
22670416,1,02,01,01072857
22674178,1,01,01,04513730
22674178,1,01,02,04466896
22682425,1,01,01,04294392
22687890,1,01,01,05309909
22687890,1,01,02,05053507
22690544,1,01,01,03255454
22690544,1,01,02,02279090
22691665,1,01,01,04507740
22691665,1,01,02,04909100
22693809,1,01,01,04020000
22693809,1,01,02,03170882
22705785,1,01,01,04091265
22705785,1,01,02,04295833
22705785,1,02,01,05315263
22705785,1,03,01,04852222
22709070,1,01,01,02363947
22709835,1,01,01,02977000
22709835,1,01,02,02886451
22709835,1,01,03,02772500
22709835,1,01,04,02728571
22713174,1,01,01,03052142
22714926,1,01,01,04647927
22714926,1,01,02,04246231
22723027,1,01,01,01315744
22723027,1,01,02,01059649
22725678,1,01,01,02930961
22725678,1,01,02,03835000
22735289,1,01,01,05157187
22735289,1,01,02,04684642
22741485,1,01,01,01984271
22741485,1,02,01,02679333
22741485,1,03,01,02316730
22752911,1,01,01,02081568
22752911,1,01,02,02146181
22755341,1,01,01,02977000
22755341,1,01,02,02886451
22755341,1,01,03,03162187
22755341,1,02,01,03619615
22762424,1,01,01,03004126
22762424,1,01,02,02836551
22762703,1,01,01,04246231
22772076,1,01,01,04365294
22772076,1,01,02,04295833
22772076,1,01,03,05469375
22772076,1,01,04,03038275
22776501,1,01,01,02208214
22776501,1,01,02,02264761
22784010,1,01,01,03215857
22793708,1,01,01,02956666
22806355,1,01,01,02977000
22806355,1,01,02,02886451
22818097,1,01,01,02392750
22818097,1,01,02,02556250
22823365,1,01,01,01895280
22823365,1,01,02,02113981
22842751,1,01,01,01174347
22842751,1,01,02,01281875
22850546,1,01,01,02422820
22850546,1,01,02,02077073
22853749,1,01,01,03058333
22853749,1,01,02,02425384
22864146,1,01,01,02062209
22864146,1,01,02,01981213
22864146,1,01,03,02110975
22864146,1,02,01,01525090
22872895,1,01,01,02218586
22872895,1,02,01,02107536
22879121,1,01,01,02602631
22879121,1,01,02,01981213
22889698,1,01,01,04513730
22889698,1,01,02,04262429
22899422,1,01,01,01516333
22899422,1,01,02,01452166
22915364,1,01,01,04262429
22922862,1,01,01,02289375
22922862,1,01,03,01644166
22922862,2,01,01,02556250
22926107,1,01,01,02107536
22926225,1,01,01,02316730
22927739,1,01,01,03282000
22927739,1,01,02,03160666
22941680,1,01,01,05105000
22941680,1,01,02,04244698
22953352,1,01,01,02109485
22953352,2,01,01,02602631
22955152,1,01,01,02350526
22955152,1,01,02,01825000
22958242,1,01,01,01885294
22963909,1,01,01,02943109
22963909,1,01,02,03215857
22963909,1,01,03,02829500
22963909,1,02,01,04020000
22968564,1,01,01,02836551
22968564,1,02,01,03243406
22977293,1,01,01,02319629
22977293,1,01,02,02207361
22977472,1,01,01,04067258
22977472,2,01,01,05419574
22986500,1,01,01,01681777
22995556,1,01,01,04647927
22995556,1,01,02,04280127
22995556,1,01,03,05714878
23005333,1,01,01,01945555
23016551,1,01,01,03544608
23016551,1,01,02,03962285
23019176,1,01,01,02300000
23019176,1,01,02,02369708
23019176,1,01,03,02737857
23019176,1,02,01,01936888
23021613,1,01,01,02964666
23021613,1,01,02,03091162
23034753,1,01,01,04507740
23034753,1,01,02,05395555
23052848,1,01,01,04427405
23081537,1,01,01,05010526
23081537,2,01,01,04852222
23082045,1,01,01,02964666
23082045,1,01,02,02881641
23084136,1,01,01,02485714
23084136,1,01,02,02069523
23087413,1,01,01,02127564
23087413,1,01,02,01945555
23098963,1,01,01,02208214
23098963,1,01,02,02264761
23098963,1,02,01,02634000
23098963,1,03,01,03249166
23112391,1,01,01,02300000
23112391,1,01,02,02350086
23112391,1,02,01,01936888
23112391,1,03,01,02584516
23135787,1,01,01,03082105
23135787,1,01,02,02289375
23135787,1,02,01,01566923
23140563,1,01,01,03326530
23140563,1,01,02,03243406
23140563,1,02,01,03233823
23140563,1,03,01,03233823
23144246,1,01,01,04343740
23144246,1,01,02,04246231
23145650,1,01,01,02367142
23145650,1,01,02,01667777
23152198,1,01,01,05440240
23152198,1,01,02,05305515
23153052,1,01,01,01460344
23153052,1,01,02,01327027
23153052,1,01,03,02595714
23153052,1,01,04,01339166
23153052,1,02,01,02956666
23154344,1,01,01,02593750
23154344,1,01,02,02264761
23154344,1,02,01,02340000
23154671,1,01,01,03587187
23155182,1,01,01,04513730
23155182,1,01,02,04067258
23163665,1,01,01,01689200
23163665,1,01,02,01611111
23165037,1,01,01,01783611
23165037,1,01,02,01482765
23167710,1,01,01,02366862
23167710,1,01,02,02135517
23171634,1,01,01,01281875
23175782,1,01,01,07186400
23175782,1,01,02,05023437
23178657,1,01,01,03172959
23178657,1,01,02,03243406
23189918,1,01,01,02370576
23189918,1,01,02,02109485
23189918,1,02,01,02543636
23189918,1,03,01,02183750
23190046,1,01,01,03282000
23190046,1,01,02,03052142
23193072,1,01,01,02374785
23202556,1,01,01,04858024
23202556,1,01,02,05278971
23221858,1,01,01,02219736
23221858,2,01,01,02271470
23229347,1,01,01,02084159
23229347,1,01,02,02414838
23233408,1,01,01,05309909
23233408,1,01,02,05053507
23246570,1,01,01,04347368
23247484,1,01,01,04513730
23247484,2,01,01,03480666
23262209,1,01,01,02718000
23262209,1,01,02,03260000
23274751,1,01,01,02836551
23275130,1,01,01,03310170
23275130,1,01,02,03728220
23277810,1,01,01,04507740
23277810,1,01,02,04909100
23279667,1,01,01,02319629
23279667,1,01,02,01750555
23282139,1,01,01,05162716
23282139,1,01,02,04927356
23282139,1,02,01,06182391
23286555,1,01,01,02370576
23286555,1,01,02,01981213
23290139,1,01,01,02269473
23290139,1,02,01,01991494
23298937,1,01,01,03455328
23298937,1,01,02,02752631
23302852,1,01,01,02421333
23302852,1,01,02,02213648
23304540,1,01,01,01530615
23304540,1,01,02,01600769
23306261,1,01,01,04216944
23306261,1,01,02,04661086
23319225,1,01,01,04927356
23324537,1,01,01,04995960
23324537,1,01,02,04998013
23324537,1,02,01,04652363
23330204,1,01,01,02035683
23330204,1,01,02,01984271
23338437,1,01,01,03455328
23338437,1,01,02,03319047
23339337,1,01,01,01460344
23339337,1,01,02,01327027
23351061,1,01,01,04872377
23351061,1,02,01,04775270
23363450,1,01,01,02930961
23363450,1,01,02,03110340
23370406,1,01,01,02112900
23370406,1,01,02,01850000
23388021,1,01,01,04014166
23388021,1,01,02,04612857
23388021,1,02,01,06220740
23388021,1,03,01,04371351
23389556,1,01,01,05562748
23389556,1,01,02,04382875
23389761,1,01,01,02127564
23389761,1,01,02,01945555
23389761,1,01,03,02110975
23389761,1,02,01,01980909
23391636,1,01,01,04661086
23393751,1,01,01,04750113
23393751,1,01,02,04280127
23393751,1,02,01,04444642
23409827,1,01,01,04819090
23409827,1,02,01,05845185
23420614,1,01,01,02374785
23420614,1,01,02,02475253
23420642,1,01,01,01895280
23420642,1,01,02,02185851
23421058,1,01,01,01945555
23426864,1,01,01,02340350
23426864,1,01,02,02213648
23426864,1,02,01,02380857
23427613,1,01,01,02595000
23427613,2,01,01,02595000
23428436,1,01,01,04262429
23432585,1,01,01,04393174
23432585,1,01,02,04576179
23436564,1,01,01,02386341
23445154,1,01,01,04946889
23445154,1,01,02,04294392
23451846,1,01,01,03319047
23454953,1,01,01,02035683
23454953,1,01,02,01984271
23470598,1,01,01,04513730
23479491,1,01,01,02185851
23479491,1,02,01,02135517
23479491,1,03,01,02213648
23499763,1,01,01,03403750
23499763,1,01,02,02836551
23501563,1,01,01,02300000
23501563,1,01,02,02135517
23503927,1,01,01,04858024
23503927,1,01,02,04872377
23521659,1,01,01,02572424
23521659,1,01,02,03533066
23526993,1,01,01,04289393
23526993,1,02,01,04565000
23529902,1,01,01,01373947
23535589,1,01,01,02319629
23535589,1,01,02,02458653
23540197,1,01,01,03255428
23540197,2,01,01,02765128
23549578,1,01,01,05105000
23549578,1,01,02,05307851
23549578,1,02,01,04652363
23549578,1,03,01,04808269
23566966,1,01,01,01982592
23566966,1,01,02,01466774
23569556,1,01,01,04427405
23569556,1,01,02,04871396
23569556,1,02,01,05879583
23569631,1,01,01,05981956
23574908,1,01,01,03455328
23574908,1,01,02,03474859
23576252,1,01,01,01751923
23576252,1,01,02,01900500
23577564,1,01,01,02268292
23577564,1,01,02,03260000
23580812,1,01,01,02064038
23580812,1,01,02,02107536
23582127,1,01,01,02718000
23582127,1,01,02,02509642
23597526,1,01,01,03004126
23597526,1,01,02,02836551
23600631,1,01,01,04437675
23600631,1,01,02,04294392
23606623,1,01,01,01516333
23606623,1,01,02,01553125
23609662,1,01,01,05105000
23609662,1,01,02,04244698
23609662,1,01,03,04444642
23609662,1,02,01,03480666
23614975,1,01,01,02374785
23614975,1,01,02,02462727
23637104,1,01,01,03474859
23642703,1,01,01,04572476
23642703,1,01,03,04271833
23642703,1,02,01,04937037
23642703,2,01,01,04570158
23650036,1,01,01,03973030
23650036,1,01,02,03905932
23657525,1,01,01,04513730
23657525,1,01,02,04262429
23657572,1,01,01,02964666
23657572,1,02,01,03370752
23657572,1,03,01,03860769
23657572,1,04,01,02818888
23661615,1,01,01,01153103
23661615,1,01,02,01438048
23663279,1,01,01,03973030
23663279,1,01,02,03905932
23663983,1,01,01,04460000
23666183,1,01,01,04121304
23666183,1,01,02,03690370
23682166,1,01,01,02842962
23683428,1,01,01,04946889
23686238,1,01,01,04946889
23686238,1,01,02,04294392
23686238,1,01,03,04271833
23696419,1,01,01,02593750
23696419,1,01,02,02207361
23701568,1,01,01,01174347
23701568,1,01,02,01116600
23701568,2,01,01,01600769
23701568,3,01,01,01524242
23707299,1,01,01,02073555
23708057,1,01,01,01373947
23708829,1,01,01,02374785
23719897,1,01,01,02062209
23719897,1,01,02,01981213
23720786,1,01,01,04393174
23720988,1,01,01,04216944
23720988,1,01,02,04244698
23721927,1,01,01,04343740
23721927,1,01,02,04246231
23725869,1,01,01,03973030
23725869,1,01,02,03835000
23738550,1,01,01,04246231
23738550,1,02,01,04262429
23738550,2,01,01,04652363
23741347,1,01,01,02218586
23745851,1,01,01,03375333
23760537,1,01,01,02425483
23760537,1,01,02,02289375
23760537,1,01,03,02190000
23764256,1,01,01,01603636
23764256,2,01,01,01638181
23773272,1,01,01,03319047
23778946,1,01,01,03373500
23778946,1,01,02,03456190
23785239,1,01,01,04946889
23785239,1,01,02,04572476
23787283,1,01,01,04612857
23788678,1,01,01,04750113
23790719,1,01,01,03310170
23790719,1,01,02,02881641
23795256,1,01,01,02350086
23807610,1,01,01,02082500
23807610,2,01,01,02135434
23811492,1,01,01,04269538
23812040,1,01,01,02127564
23812040,1,01,02,02414838
23813961,1,01,01,02943109
23813961,2,01,01,02752631
23815793,1,01,01,05105000
23815793,1,01,02,05307851
23815793,1,02,01,04552549
23830150,1,01,01,02374785
23830150,1,01,02,02135517
23837625,1,01,01,03310170
23837625,1,01,02,02881641
23837625,1,01,03,02728571
23843090,1,01,01,03431184
23849987,1,01,01,02836842
23850691,1,01,01,02964666
23850691,1,01,02,02881641
23854931,1,01,01,01340833
23854931,1,01,02,01723000
23859298,1,01,01,03172959
23859298,1,01,02,03160666
23862606,1,01,01,03431184
23862606,1,01,02,03533066
23872366,1,01,01,05149381
23872366,1,01,02,05776049
23873191,1,01,01,04507740
23873191,1,01,02,04909100
23874093,1,01,01,01326037
23874093,1,01,02,01723000
23875316,1,01,01,04347368
23875503,1,01,01,02386341
23884886,1,01,01,02229473
23884886,2,01,01,02183750
23886077,1,01,01,06220740
23889962,1,01,01,03199398
23889962,1,01,02,02524615
23896090,1,01,01,01174347
23896090,1,01,02,01059649
23897304,1,01,01,03310170
23897304,1,01,02,03728220
23898464,1,01,01,02208490
23898464,1,01,02,02107536
23904898,1,01,01,02718000
23904898,1,01,02,01466774
23907810,1,01,01,02366862
23907810,1,01,02,02135517
23907810,1,02,01,02113981
23910587,1,01,01,04647927
23910587,1,01,02,04262429
23911155,1,01,01,04694918
23922819,1,01,01,04684642
23936869,1,01,01,02964666
23936869,1,01,02,02881641
23938901,1,01,01,02292333
23938901,1,01,02,01945555
23947030,1,01,01,04649500
23947030,1,01,02,04998013
23947030,1,01,03,04626530
23947030,1,02,01,04782142
23947469,1,01,01,01530615
23951584,1,01,01,04909666
23951584,1,01,02,04289393
23951584,1,02,01,03038275
23961353,1,01,01,04014166
23961353,1,01,02,04951100
23961353,1,02,01,07186400
23961353,1,03,01,05023437
23964473,1,01,01,02300000
23964473,1,01,02,02350086
23979322,1,01,01,02268292
23979322,1,01,02,02509642
24002607,1,01,01,04210559
24002607,1,02,01,04067258
24002607,1,03,01,04750113
24016330,1,01,01,04244698
24019380,1,01,01,04134809
24019380,1,01,02,04816687
24023241,1,01,01,03326530
24023241,1,01,02,03317685
24023241,1,01,03,03059428
24027286,1,01,01,02268292
24027286,1,01,02,02345882
24027286,1,02,01,02505000
24031190,1,01,01,05305515
24031892,1,01,01,02268292
24031892,1,01,02,02345882
24031892,1,02,01,02505000
24033008,1,01,01,04670722
24033008,1,01,02,04823896
24037143,1,01,01,03420337
24037143,1,01,02,03319047
24037661,1,01,01,02073555
24048713,1,01,01,06195000
24057197,1,01,01,04507740
24057197,1,01,02,06195000
24064957,1,01,01,01783611
24064957,1,01,02,01482765
24065965,1,01,01,04437675
24065965,1,01,02,04294392
24071048,1,01,01,02422820
24071048,1,01,02,02667187
24071048,1,02,01,01774117
24076892,1,01,01,05562748
24076892,1,01,02,04382875
24079415,1,01,01,02369708
24079415,1,02,01,02157000
24086181,1,01,01,02340350
24086181,1,01,02,02350086
24086181,1,01,03,02539428
24086667,1,01,01,04760181
24086667,1,01,02,04262429
24090846,1,01,01,02374785
24092820,1,01,01,04652363
24097388,1,01,01,04808269
24101810,1,01,01,04040000
24101810,2,01,01,03962285
24101840,1,01,01,04074074
24121262,1,01,01,02667500
24121262,1,01,02,02073555
24128672,1,01,01,03282000
24128991,1,01,01,04694918
24128991,1,01,02,03052142
24134439,1,01,01,02374785
24134439,1,01,02,02101500
24134553,1,01,01,01530615
24134553,1,01,02,02087272
24142953,1,01,01,04134809
24142953,1,01,02,04872377
24143961,1,01,01,04014166
24143961,1,01,02,04440975
24156649,1,01,01,02035683
24156649,1,01,02,01984271
24158007,1,01,01,02977000
24158007,1,01,02,03533066
24158512,1,01,01,02127564
24158512,1,01,02,01945555
24159016,1,01,01,03282000
24159016,1,01,02,03243406
24159016,1,02,01,02738571
24159016,1,03,01,03455328
24162058,1,01,01,04437675
24162058,1,01,02,04294392
24162058,1,02,01,04507740
24168077,1,01,01,03172959
24168077,1,01,02,03243406
24178404,1,01,01,05636530
24178404,1,01,02,05395555
24180766,1,01,01,05440240
24180766,1,01,02,04871396
24180766,2,01,01,05136071
24188542,1,01,01,02930961
24188542,1,01,02,03110340
24190677,1,01,01,03110340
24193831,1,01,01,05440240
24193831,1,01,02,05305515
24198489,1,01,01,04558723
24198489,1,01,02,03533066
24198489,1,02,01,02660294
24199460,1,01,01,03474859
24199460,2,01,01,03474859
24199460,3,01,01,03474859
24221451,1,01,01,02556250
24231853,1,01,01,02229473
24235337,1,01,01,04437675
24235337,1,01,02,04909100
24244031,1,01,01,05307851
24244772,1,01,01,05105000
24259449,1,01,01,05422376
24259449,1,02,01,04928611
24259449,1,03,01,07186400
24259449,1,04,01,06329642
24265882,1,01,01,04808269
24265882,1,01,02,04262429
24277776,1,01,01,02660294
24277776,1,01,02,02600789
24279483,1,01,01,04424800
24279483,1,01,02,03474859
24279617,1,01,01,04437675
24279617,1,01,02,04294392
24282298,1,01,01,04647927
24282298,1,01,02,04246231
24288076,1,01,01,02366862
24288076,1,01,02,02135517
24288545,1,01,01,04507740
24288545,1,01,02,04909100
24289096,1,01,01,01552727
24289096,1,01,02,01584166
24290597,1,01,01,04572476
24298881,1,01,01,02035683
24298881,1,01,02,02092307
24299520,1,01,01,02208214
24299520,1,01,02,02307272
24307450,1,01,01,04074074
24307450,1,01,02,03574390
24311486,1,01,01,01662307
24311486,1,01,02,02087272
24313685,1,01,01,04995960
24313685,1,01,02,04576179
24335139,1,01,01,01751923
24335139,1,01,02,01721290
24337906,1,01,01,05307851
24337906,1,02,01,04808269
24337906,1,03,01,04513730
24337906,1,04,01,04513730
24339508,1,01,01,02304000
24339508,1,01,03,06505000
24339508,1,02,01,02965000
24339508,1,03,01,03280000
24339508,1,04,01,05935000
24339508,2,01,01,06050000
24348197,1,01,01,05105000
24349903,1,01,01,04471855
24349903,1,01,02,03637083
24358670,1,01,01,02292333
24358670,1,01,02,02414838
24361791,1,01,01,03420337
24369803,1,01,01,01195208
24369803,1,01,02,01280212
24379124,1,01,01,02289375
24385063,1,01,01,03544608
24385063,1,01,02,04823896
24395004,1,01,01,02602631
